Company_name,Ticker,Headquarters_State,Headquarters_City,Date,Covid_19,helpful,Overall_Score,Work_Score,Culture_Score,Diversity_Score,Career_Score,Compensation_Score,Senior_Manage_Score,Past,Current,Intern,Contract,Freelance,Position,evaluation,Full_time,Part_time,Less_than_a_year,more_than_a_year,more_than_3_years,more_than_5_years,more_than_8_years,more_than_10_years,Pros,Cons,Advice to Management
Zillow,Z, WA,Seattle,"July 22, 2019",,,5.0,,,,,,,Former,,,,, Senior Client Engagement Specialist ,NULL,full time,,,,,,,,Great benefits and culture.,Growing really fast and changing rapidly.,None
Zillow,Z, WA,Seattle,"October 11, 2019",,,4.0,3.0,4.0,,3.0,4.0,5.0,,Current,,,, Associate Director,"Recommends, Positive Outlook, No opinion of CEO",full time,,less than a year,,,,,,Started working at Zillow and have been promoted within short time. Amazing benefits. Free snacks. Good work environment,Still navigating through the hoops to achieve my career goals.,None
Zillow,Z, WA,Seattle,"November 7, 2019",,,4.0,5.0,5.0,,4.0,4.0,3.0,Former,,,,, Analyst,"Recommends, Positive Outlook, Approves of CEO",full time,,,More than a year,,,,,"Location, food & snacks, reputation","Older demographic, not enough creativity",None
Zillow,Z, WA,Seattle,"March 5, 2019",,(18),2.0,2.0,1.0,,3.0,5.0,3.0,Former,,,,, Sales Executive,"Doesn't Recommend, Neutral Outlook, Approves of CEO",full time,,,More than a year,,,,,"Great benefits, great CEO great workspace with more snacks and array of beverages than you could ever imagine. View from any floor is amazing.","It's really disappointing because i have a lot of friends that aren't in sales that work for Zillow and they can't stop talking about how much they love it. Zillows core values and direction and culture is absolutely amazing UNLESS you are on the sales floor. It is a shark eat shark environment where you can't trust anybody. Everyone is always trying to figure out ways to snake your deals, which results in a lot of bad blood and a pretty contentious relations with most of your coworkers. So if you like being a shady sales person in a turn-and-burn environment, this is a great job for you Training is the biggest joke imaginable and barely applies to what you are actually selling. All the managers focus on are daily activity metrics since they are under the impression the more dials you make the more business you will close, which isn't true. But if you don't hit your INSANE dial/activity metrics every day, then you will get a firm talking to. We are talking on average about 100 calls/day and another 150 talk minutes on top of it. You don't have time to strategically prospect and build relationships. I barely feel like i have time to take lunch. On top of that, it takes 70% of the team until the last day of the month to hit quota, so the stress literally never subsides. I stress like MAD when on vacation because you literally need every day possible to hit your goals. This is absolutely not how a job should be. I never felt able to breathe and cruise for just a day or two. The best part is that at any point in time you literally only have 3 month of job security. You are put on a PIP if you miss two month in a row (even by a minuscule amount) at that point you MUST hit 2 consecutive months to not get fired. I have seen so many talented people who just had a few bad months get let go. I have always wondered why Zillow Sales doesn't focus on developing existing talent. They much prefer to do hiring classes of 30 people every couple months and just see who can actually last. The turnover is absolutely mind blowing and i'd say the average tenure of an SE is 8-12 months. The product is hard to sell because so many agents have been burned by Zillow. What you do when you invest in Premier Agent is called GAMBLING. I didn't feel comfortable selling agents on a product that probably isn't going to make them money. It felt like i was stealing from good people.","Fix the issue of people snaking other people deals and make it a fair playing field. ""Salesforce Rules"" are INSANE. The fact that if you miss a follow up on someone you have been working with for months and if they accidentally falls out of your name that another SE who literally did nothing for the sale gets to close it and get 100% credit. Also, stop preaching about how ""transparent"" you are because it's very evident that you are not. Whether it be with how you send out inbounds, or how you feed deals to your favorites on the team, or lying about how much agents LOVE the new PA and they are lucky that we are calling them with the opportunity. Let's be real,, it's WAY overpriced, SE's just stress sell to get a credit card and will put agents in HORRIBLE positions. How is that fair to our clients?"
Zillow,Z, WA,Seattle,"February 19, 2019",,(1),4.0,5.0,5.0,,4.0,5.0,4.0,Former,,,,, Premier Agent Concierge ,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,"The perks of being with the company are amazing! You will love the overall atmosphere, initiatives and company vision.","This position is an entry level one as advertised, but transitioning into another department is not as easy as management make it appears. Also, schedules can or frequently change.","Be upfront with new staff about the internal job process, when submitting new applications. Also, PAC could be a long term department for the right person. It felt like the department was looked at as the throw away department within the company. With some adjustments, this department could attract long term employees who enjoy the service side of customer interactions. However, if the attitude of this team continues to be looked at as lowbrow or for the unambitious then why would anyone want to stay?"
Zillow,Z, WA,Seattle,"June 18, 2019",,,5.0,5.0,5.0,,5.0,5.0,5.0,Former,,,,, Sales Director ,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,More than 8 years,,High-growth business that recognizes and paths high-performers. Culture and leadership are second-to-none.,Executive development initiatives were lacking.,None
Zillow,Z, WA,Seattle,"July 3, 2019",,(12),1.0,2.0,2.0,,1.0,2.0,1.0,Former,,,,, Business Consultant,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,More than a year,,,,,break area has a lot of free food and goodies,Too many druggies work there. I had 5 managers in the time I was there. 3 of them were on cocaine. one was even coked out while on the job. my first trip to Seattle for the annual party was something. someone in my training class told me he was at a party in one of the hotel rooms where he and half the managers were doing cocaine. don't let your daughter come work here.,screen the people you hire
Zillow,Z, WA,Seattle,"September 28, 2019",,(1),4.0,5.0,5.0,,5.0,4.0,5.0,,Current,,,, Senior Applied Scientist,"Recommends, Neutral Outlook, Approves of CEO",full time,,,More than a year,,,,,Culture work life balance and great project,The company as a whole is not as much technology oriented as Google,None
Zillow,Z, WA,Seattle,"July 12, 2018",,(3),5.0,5.0,5.0,,5.0,5.0,5.0,,Current,,,, Applied Scientist,"Recommends, Positive Outlook, Approves of CEO",full time,,,More than a year,,,,,"In addition to the usual tech company perks (free drinks/snacks, happy hours, free public transit, etc.), Zillow has an unparalleled commitment to work-life balance. Management invests in employees through competitive compensation, benefits, career and technical development, diversity and inclusion, and an ability to transfer internally between roles and even job groups.","I have no real complaints. My only concern is that as the company grows beyond the point where institutional knowledge is scalable, there may be technical and cultural debt that prohibits growth and flexibility. However, I have confidence that management will try to proactively address this before it becomes a major problem.","Keep investing in employees first, and it will pay dividends in the long term. Make it easy for all employees to voice concerns without fear of retaliation as middle management positions become the norm and ICs are further removed from the decision-making process."
Zillow,Z, WA,Seattle,"July 19, 2018",,,5.0,4.0,3.0,,2.0,3.0,2.0,Former,,Intern,,, Product Manager,"Doesn't Recommend, Neutral Outlook",,,less than a year,,,,,,"Overall I had an amazing summer! Here is why: - Level of ownership - Trust you to deliver a solution and give you independence on how to get there - Interesting and strategic project - I felt my project and work were truly impactful and that I had the flexibility to change subject if needed - Team and culture - Very intelligent, welcoming and friendly team. Made me feel at home from day 1. Lots of transparency, merit based and mission driven.  - Work-life balance - Great emphasis on employees having free time and vacations as well as additional activities such as happy hours, speakers or training.",- Clarity on evaluation criteria - More support needed in first two weeks,It would be better for everyone if there was a clear offer process in the end of the internship. This way you would be able to have more returning talent that you already invested in interviewing and training over the summer.
Zillow,Z, WA,Seattle,"February 21, 2019",,,5.0,5.0,5.0,,3.0,5.0,5.0,Former,,,,, Sales Executive,"Recommends, Positive Outlook, Approves of CEO",full time,,,More than a year,,,,,-Great Benefits  -Awesome Culture  -Lots of yearly parties and free food  -Feel valued as an employee,"-It's a grind and emotionally taxing, you have to have thick skin and not get in your head.",The questions on the recruiting call didn't feel personal and the recruiter was clearly reading a script. For first impression I think this should be more polished and sincere.
Zillow,Z, WA,Seattle,"January 22, 2019",,,5.0,5.0,5.0,,5.0,5.0,4.0,Former,,,,, Anonymous Employee ,"Recommends, Positive Outlook, Approves of CEO",full time,,,More than a year,,,,,fun culture nice office nice people opportunities for internal growth and transfers,inner circle of original employees and those with seniority control decisions  backlog of projects cause delays Massive growth has caused zillow to become less dynamic and many voices and great ideas are overlooked,Invest in your employees who are invested in the company and give larger raises to prevent losing talent. Be more dynamic even if it is impossibly difficult at times.
Zillow,Z, WA,Seattle,"November 19, 2018",,(1),5.0,5.0,5.0,,5.0,4.0,5.0,,Current,,,, Account Manager,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,More than 8 years,,"A lot of companies give lip service when it comes to addressing inequities around sexuality, gender, and diversity in the workplace. Because we were so driven product wise for years it felt like maybe that is all Zillow will be; lip service. Last few years though I am inspired and impressed by the excellent work from C level down in advocating for inclusivity, equity and belonging for everyone.  It is not easy work and we still have ways to go but I can confidently say we are authentic at Zillow about our commitment. For example, in the past few months, I have been able to communicate and get support around issues of bias that a few years ago I wouldn't have felt safe to address. I can't say enough how valuable this has been.  If we at Zillow keep going as passionately about this aspect of our culture as we have been the last two to three years we are going to be a model in the technology industry and beyond about the business and cultural value of making all employees feel welcomed and part of an organization. Because of the leadership buy-in, I believe we will continue on this path.   Also, you work with some of the smartest people in their given specialties. Come in hungry and open to learn you will grow. You will never get bored here if you are curious and you lean in.  Work-life balance is ample and promoted. Also, it takes a few weeks to realize, wow, you are at a company that is doing groundbreaking, innovative work.","Some in middle management, especially in sales and sales support, have not been as committed as some of our executives and individual contributors.","Please keep on keeping on and be willing to work through the challenges that arise in addressing Equity, Belonging and Inclusivity."
Zillow,Z, WA,Seattle,"November 7, 2018",,(7),1.0,4.0,3.0,,1.0,3.0,1.0,Former,,,,, Anonymous Employee,"Doesn't Recommend, Neutral Outlook, Approves of CEO",full time,,,,,,,,"Some good in-office perks, good healthcare, great peers","Complete misalignment when it comes to sales career. Management focuses too much on making sellers do administrative work - answering support calls, dealing with cancellations. It takes away time from selling. Monthly quotas are extremely short sighted. All real software companies have annual or quarterly sales goals. You aren’t allowing your sellers to think strategically and grow customer relationships for larger deals.  Zillow promotes employees to managers who hit sales quota, most don’t make good managers - they have no experience coaching or advising rather just focus on looking good to upper management.","Create a Customer Success team - all functionaling software companies have one. That team’s focus is to drive customer retention, handle customer complaints, train on product. This allows sales to do what they are hired to do - SELL!"
Zillow,Z, WA,Seattle,"June 2, 2019",,,5.0,5.0,5.0,,5.0,5.0,4.0,Former,,Intern,,, SDE1,"Recommends, Positive Outlook, Approves of CEO",,,less than a year,,,,,,"Great Environment & Salary, starts. starts , starts","hardly any, probably open environment?",None
Zillow,Z, WA,Seattle,"April 22, 2019",,(1),4.0,5.0,5.0,,5.0,5.0,4.0,Former,,,,, Sales Executive,"Recommends, Positive Outlook",full time,,,More than a year,,,,,"Amazing culture/environment, compensation and work life balance. They truly take care for their employees. Opportunity for advancement is there and executive management is on point.","You can get stuck with a territory or book of business that has a high level of churn due to not making quota, so don't expect an easy sale. If your direct manager is not a good fit for you to learn from you might be in a tough spot.",Don't sacrifice employee management and development to press captured revenue.
Zillow,Z, WA,Seattle,"November 3, 2018",,(2),5.0,4.0,5.0,,5.0,5.0,5.0,,Current,,,, Marketing Analyst,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,"Vision - In a tech hub like Seattle there is an excess of great ideas in a very central location and Zillow is no exception to that. The idea itself was grand ""creating the worlds largest and most vibrant home buying and selling platform"" but it takes the will to think big in order to make a company worth investing in, Zillow has done just that  Flexibility - When something isn't working Zillow's leadership team is not afraid to retool and rework it's original plan. This is an underrated trait of any company in my opinion because it means that you'll have to admit being wrong, which isn't as easy to do for some C level execs.   Leadership - speaking of the leadership team: Spencer Rascoff, Jeremy Wacksman, Stan Humphries, Rebekah Bastian, Lionel Lee, Jas Thind, Amy Bohutinsky and the numerous other fantastic, qualified names I've left out on this list are outstanding. They are the engine of this well oiled machine and the company's success is a function of their ability to simply do the right thing.   Autonomy - there a few sub points to this one for me including how I'm compensated (which is excellent) but I feel everyone should be trusted to do their job, that mean's not being micromanaged or harassed in any way. Zillow has a knack for putting its money where its collective mouth is and employing people who they know fit the culture and then trusting those people to do their job the right way by giving them all of the resources necessary. Excellent.   I could keep going but I'll cut it short","The Grind - I'll admit, when you're a company as large as ours it can be easy to lose sight of the purpose of your day to day at times. We have high expectations to deliver and at times that can mean doing a lot in a short amount of time with little understanding of who it benefits, it's a numbers game and at times that can make Wednesday afternoon at 3pm a drag.   Distractions - I used to work for a start up and even then it was hard to keep my email, Slack notifications, distracting open office chatter, and myriad of calendar invites to a minimum so that I could simply work and Zillow is no different. In fact, I would argue that the size of the company makes said distractions a bit of a headache, definitely something to consider if you, like me, struggle with simply staying focused on the task at hand.","Continue to build the Community and Culture team. This was an excellent idea and its still in its infancy as a department but as a member of an underrepresented group in tech I can honestly say that I'm planning to stick around for the next few years not because I just love my job so much (which I do) but because I don't feel alone for 9 hrs a day. That goes a long, long way."
Zillow,Z, WA,Seattle,"May 16, 2019",,,5.0,5.0,5.0,,5.0,5.0,5.0,,Current,,,, Strategic Business Advisor,"Recommends, Neutral Outlook, Approves of CEO",full time,,,,,,More than 8 years,,Amazing leadership and innovative company,Lost ability to make common sense decisions as we grew too big.,None
Zillow,Z, WA,Seattle,"February 16, 2019",,(19),1.0,2.0,3.0,,1.0,3.0,1.0,Former,,,,, Anonymous Employee,"Doesn't Recommend, Disapproves of CEO",full time,,,More than a year,,,,,"Benefits are okay, office is nice",I had to leave because I was sick of always doing my colleagues' work for them. They hire young people out of college who don't really understand anything and don't try to learn things themselves. A lot of people are lazy and I got tired of constantly having to pick up the extra work. I went to management about it and was basically told to deal with it and that I should be there to help my coworkers. Just don't bother. It was also hard to move to a different team because they're always hiring people externally instead of internally.,Stop hiring people based on their age and hire people based on their skills and previous experience. Have more disciplinary action for people who don't put their whole work in.
Zillow,Z, WA,Seattle,"November 6, 2018",,(1),5.0,4.0,5.0,,5.0,5.0,4.0,,Current,,,, Client Engagement Specialist,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,"Honestly the best position I've ever had. There is so much this company offers you as a whole, with full paid health benefits, great pay and career development I can't see why anyone would have anything negative to say. Yes we are going through some changes that I can say can be difficult on some people but it has to be done to make the consumers and the agents have the best experience with Zillow. I've worked for companies in the past that would never give you any opportunity to grow and with this company they don't want to hold you back at all. We do work 4/10s but we also get three days off which helps with my schedule perfectly so I can have more time with my children. They also very understanding with your personal issues like sick time, mental health and PTO. When your sick or have a family emergency, no problem. Zillow fully understands what your going through, they will give you the time off you need to help yourself or fix your family issues. Which to me is almost unheard of in other companies I've worked for. No matter if I felt like I was near death I had to go to work in the past. The Affinity groups are great as well, these groups help you build connections with other people in different positions at Zillow so you can promote yourself internally. I love working here and can't wait to see what the future holds for me and for Zillow.",The only con is I wish we can get more notice for changes in the SOPs due to I feel like people feel rushed and more errors occur.,Keep up the good work. I see you guys working as hard as you can to make Zillow the best it can be.
Zillow,Z, WA,Seattle,"August 26, 2019",,(4),3.0,3.0,3.0,,3.0,3.0,3.0,,Current,,,, Sales Account Executive,"Doesn't Recommend, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,Good place good people there,Turnover was very high when I worked there,None
Zillow,Z, WA,Seattle,"November 16, 2015",,(17),5.0,5.0,5.0,,4.0,5.0,5.0,,Current,,,, Anonymous Employee,"Recommends, Positive Outlook",full time,,,,,More than 5 years,,,"-Extremely transparent company, I always look forward to hearing how and what the company as a whole is working on. It's extremely important and meaningful to hear how your role fits into the company's overall vision and what other groups are learning or experimenting with.  -You get to work on exciting products and there is so much room for improvement and new ideas yet to test. Zillow has maintained it's start up mentality in a good way as it's grown. -No matter your position, your opinion matters and is listened to. -Inspiring, humble and approachable servant leadership.  -Women are in many high level positions and they actively support and encourage women in tech -Great work/life balance  -Collaborative, warm and fun culture. The recent Engineer in Training day for kids was awesome and they have a ton other events on a monthly basis. Especially like the Ztalks where we have executives from other companies come to talk to our employees.  -Incredible benefits (especially the increased maternity benefits and increased 401k match)","-Salary for tech jobs seems like it needs to be more competitive to compete in Seattle's market. I worry about losing some of our great developers to other companies.  -Stock options are basically worthless, we need to switch to RSUs.","- Continue to investigate in internal tools (hipchat, workday, etc have been very helpful)"
Zillow,Z, WA,Seattle,"April 3, 2019",,,5.0,5.0,5.0,,5.0,4.0,5.0,,Current,,,, Anonymous Employee,"Recommends, Positive Outlook, Approves of CEO",full time,,,More than a year,,,,,-Data Services team is tackling exciting and challenging problems. -Amazing co-workers -Great leadership and vision for real estate,-Satellite offices can sometimes feel isolated from HQ in Seattle,None
Zillow,Z, WA,Seattle,"November 9, 2018",,(4),5.0,5.0,5.0,,5.0,5.0,5.0,,Current,,,, Anonymous Employee,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,,,"Access to upper management at all levels, Transparency of Sr. Leadership, Core Values taken seriously, Focus on people, Great working spaces",Nothing outside of any company that goes through the growing pains of maturing.,Keep up the great focus you have on people! Don't start shaving away at Culture as the company scales because that's what truly makes Zillow such a great place to work.
Zillow,Z, WA,Seattle,"April 9, 2019",,,5.0,4.0,5.0,,4.0,5.0,5.0,Former,,,,, Sales Executive,Recommends,full time,,,More than a year,,,,,"Enjoyed the benefit and compensation. Free food, maternity and paternity leave, good health benefits, adoption benefits",Typical call center environment without much independence,None
Zillow,Z, WA,Seattle,"August 30, 2019",,,4.0,5.0,5.0,,2.0,4.0,3.0,,Current,,,, Sales Executive,"Recommends, Neutral Outlook, Approves of CEO",full time,,,,More than 3 years,,,,great people culture benefits are amazing!,Career Development can be political,None
Zillow,Z, WA,Seattle,"April 5, 2019",,,5.0,,,,,,,,Current,,,, Market Analyst,NULL,full time,,less than a year,,,,,,No micro management. Get your work done and you'll be all good. Very cool startup culture.,Sometimes have to work weekends.,None
Zillow,Z, WA,Seattle,"March 4, 2019",,(1),5.0,5.0,4.0,,5.0,5.0,4.0,Former,,,Contractor,, IT Support Specialist,"Recommends, Positive Outlook, Approves of CEO",,,less than a year,,,,,,Great Culture Great People Thriving Organization Free Snacks Free Wednesday Lunches,Can't really think of any.,I think the institution of daily company nap time would be very well received. :)
Zillow,Z, WA,Seattle,"April 12, 2019",,,5.0,4.0,5.0,,4.0,4.0,5.0,Former,,,,, Sales Associate,"Recommends, Positive Outlook, Approves of CEO",full time,,,More than a year,,,,,"Good earning potential, relatively easy produce to sell",Early wake up to hit the east coast,None
Zillow,Z, WA,Seattle,"August 6, 2019",,,4.0,,,,,,,Former,,,,, Client Engagement Specialist ,NULL,full time,,,,More than 3 years,,,,Lots of opportunities to move up.,Not many that I can think of.,None
Zillow,Z, WA,Seattle,"November 24, 2018",,(12),1.0,1.0,1.0,,2.0,2.0,1.0,,Current,,,, Client Engagement Team Lead,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,More than a year,,,,,"The benefits and shiny offices will keep you coming back, until the cons below make you go running home.",I could go on and on in this section but it's best to keep it simple and to the point. Zillow Denver offices are unprofessional and unsafe. This is a frat house culture. I was forced to drink alcohol (even though I'm under 21) while on the clock. I witnessed people be terminated for having disabilities. Everyone in PAC hates their job but the pay and benefits keep people around. However this enables Zillow to pressure their employees to break the law while on the clock.,Be mature and grow up. You are running a company. You should follow your guiding principles and set the example for other companies in your industry. Please begin to treat your employees with the respect and dignity they deserve.
Zillow,Z, WA,Seattle,"July 30, 2019",,(2),3.0,4.0,5.0,,2.0,3.0,,,Current,,,, Senior Database Engineer ,NULL,full time,,,,,,,,Freedom not much micro managing new technolgies,not great pay and compensation,None
Zillow,Z, WA,Seattle,"December 13, 2018",,(3),5.0,5.0,5.0,,5.0,5.0,5.0,,Current,,,, Data Scientist,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,"Strong focus on personal development Living the core values Transparent, effective leadership","Compared to other tech companies, you'll spend a lot more time dealing with messy people data. That's not a con for me, but is a con for others",None
Zillow,Z, WA,Seattle,"February 7, 2019",,(12),2.0,,,,,,,Former,,,,, Marketing ,NULL,full time,,,,,,,,Good benefits and nice office location,The marketing org is a hot mess and there is a lack of process and decision making. Upper-level management thinks their job is to review and approve but lacks the ability to strategize.  The company also seems to lack empathy for its customers and has made a few bad business moves with very little regard to how it affects the people who pay the bills.,None
Zillow,Z, WA,Seattle,"May 21, 2019",,(3),4.0,3.0,5.0,,5.0,5.0,5.0,,Current,,,, Business Consultant ,"Recommends, Neutral Outlook, Approves of CEO",full time,,less than a year,,,,,,-Free food -Ability to make a lot of money -Good managers,"-lack of flexibility, no working from home -dealing with crazy agents -lots of change - affects paycheck when theres nothing to sell",None
Zillow,Z, WA,Seattle,"December 23, 2018",,(7),2.0,1.0,3.0,,3.0,1.0,1.0,Former,,,,, Anonymous Employee,"Doesn't Recommend, Neutral Outlook, Approves of CEO",full time,,,,More than 3 years,,,,"Zillow overall was a great company. Collectively it’s a company that is consumer focused which also means it’s always focused on the long term. The CEO and the marketing people are probably some of the best in class. The company had a mission that I really believed in. I came to Zillow with an intense passion for what I do and despite the company’s shortcomings, for a long time, it was tolerable.","The biggest problems with Zillow Irvine is the abysmal compensation for all engineering and the interactions with HQ. Many Seattle engineers and managers will give you face but don’t really respect your opinions as engineers. The teams in our office were years ahead of Seattle on both software and operations technology yet we typically heard about how Seattle was the first to do X, 2 or 3 years after us. I consider myself and my colleagues quality engineers who deserved the same respect the two large offices receive. Zillow’s success largely depends on the important work we did.  The real root issue here is that Seattle treats the Irvine office, as well as others, as the “cheap labor” of the company. All levels of engineering here are paid shockingly below market for this area and even further below Seattle. Yet, The average home price in SoCal costs $300k more than Seattle (which Zillow, of course, is very aware of). There are lot of people living pay check to pay check who can barely afford their rent. People (especially those with families) come to work stressed on paying their bills on time. After many internal survey comments from many people, nothing’s really been done to address the massive pay gap even though equity is preached HEAVILY. Zillow uses stock to compensate employees but the issue there is that it’s basically worthless and it’s artificially kept low because Zillow reinvests or dilutes it’s own equity as soon as the price rises above most of our strike price. Zillow Irvine will lose a lot more talent if this trend continues once people realize they’re being grossly underpaid.  Also as the company has grown, a lot of the fun things about the culture have disappeared because they’re simply not allowed to have fun in a lot of ways. I’ve worked at larger companies that were still able to maintain a fun culture and somehow avoid a lot of trouble that Zillow finds itself in from time to time.","Pay all your employees what they’re worth and especially enough to make a living. When I left, neither was true. Don’t exploit your engineers. When your employees are brave enough to speak up about something, listen and most importantly DO something about it. Since it’s annual review season, do right by your employees and fix it."
Zillow,Z, WA,Seattle,"May 13, 2019",,(11),1.0,5.0,1.0,,4.0,5.0,1.0,Former,,,,, Full Stack Developer,"Doesn't Recommend, Positive Outlook, Disapproves of CEO",full time,,,,More than 3 years,,,,High salary for the work being done.,"Unpaid mandatory lunch Too many dudes in office(subjective)  Not enough work to do! Non Apple computers Only 6 remote days per quarter , non negotable.","Hire real developers and not copy+paste kind. It is extremely inappropriate to be asked to work on 3 month+ projects in the offseason, tell the CEO to look in the mirror when disciplining his colleagues."
Zillow,Z, WA,Seattle,"February 27, 2019",,(1),5.0,5.0,5.0,,4.0,4.0,4.0,,Current,,,, Anonymous Employee ,"Recommends, Positive Outlook, Approves of CEO",full time,,,,More than 3 years,,,,Awesome culture and work life balance,Some growing pains. Could use more headcount,None
Zillow,Z, WA,Seattle,"July 7, 2019",,,4.0,,,,,,,,Current,,,, SDEII ,"Recommends, Neutral Outlook, Approves of CEO",full time,,less than a year,,,,,,work life balance is good,the company only focuses on rent and selling house,None
Zillow,Z, WA,Seattle,"October 21, 2018",,(19),2.0,2.0,5.0,,2.0,5.0,3.0,,Current,,,, Client Engagement Specialist,"Doesn't Recommend, Negative Outlook, Approves of CEO",full time,,,More than a year,,,,,"The perks and benefits of the company are obviously one of the best things about working for the company. Medical/dental/vision all offer great coverage, the well stocked kitchens are great, and the amount of PTO offered is generous.","Unfortunately, the cons of working in PAC seem to outweigh all the benefits the company has to offer. The company is headed in a great direction and does have a bright future, a lot of which depends on what the PAC department does, but they're not set up to fulfill this vision yet. The department is incredibly understaffed, particularly on weekends. This creates a negative environment because we are not living up to our promises and are setting ourselves up for failure. It's hard to remain motivated when you there are times that you simply cannot succeed, just because there are not enough people to do the job needed to be done. On days when the department is not running hours and hours behind schedule, there is still the problem of the job just being mundane and monotonous. For some, it may be an ideal position because it isn't the most mentally challenging job (though it is mentally draining), but for others with more ambition it can be a bit too simple. The Denver office, while growing, does not offer a lot of opportunities for growth in other departments, unless you're wanting to get into a sales role. Most of the job opportunities available will be at the headquarters in Seattle, which is unfortunate for those who do not wish to relocate. There are many other headaches that come with working as a Client Engagement Specialist, such as poor communication and lack of transparency at times, but right now the biggest issue is just the fact that the staffing levels are not set up in a way for us to do our jobs the way we should be doing them. They preach about a 6 Star experience for Beth, yet there are times that we're delivering a 1 star experience, if that. If the company has a specific vision, we should not begin executing it until we can do so in a way that provides our consumers with the service they deserve.","Re-evaluate staffing levels, especially on weekends, so that we are not providing a poor consumer experience. Communicate more effectively with all the teams and be more transparent with current issues."
Zillow,Z, WA,Seattle,"February 8, 2019",,(1),5.0,5.0,5.0,,5.0,4.0,5.0,,Current,,,, Principal Product Manager,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,- Genuine emphasis on career development - Wonderful colleagues - Company plays the long game,Nothing comes immediately to mind,None
Zillow,Z, WA,Seattle,"June 15, 2019",,(5),2.0,4.0,2.0,,1.0,5.0,3.0,,Current,,,, Loan Consultant,"Doesn't Recommend, Positive Outlook, Approves of CEO",full time,,,,More than 3 years,,,,"pay, benefits, snacks, gym reimbursement",In the Denver office there is little opportunity for growth.,None
Zillow,Z, WA,Seattle,"September 7, 2018",,(1),5.0,5.0,5.0,,5.0,5.0,5.0,,Current,,,, Anonymous Employee ,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,,,The best thing about working at Zillow is the people. We work collaboratively across teams here and it is so easy for folks to drop what they are doing to help someone out. The work-life balance is also incredible - I always feel like I can take time off and come back to work feeling refreshed.,"The only con is that since Seattle is such a large office, booking meeting rooms can be a challenge at times.",None
Zillow,Z, WA,Seattle,"October 6, 2015",,(10),5.0,5.0,5.0,,5.0,5.0,5.0,,Current,,,, Rentals In Market Regional Sales Executive ,"Recommends, Positive Outlook, No opinion of CEO",full time,,less than a year,,,,,,"The whole thing is actually great! Dont let the haters tell you different. This is the best start up type company to work for. i had no background in rentals and came to this team and haven't missed quota even once. These other posters are clearly disgruntled about this not working out for them. Zillow pays a great base and it's no secret that some sellers are fine not trying to do more, sitting back and pretending to do work. That doesn't sit well with anyone. The two guys that led the sales team were replaced a few months ago which these other posters are hanging onto, the people in place now are higher up and are just a lot more direct. No clue what some of these posters are talking about the support teams are great. Not naming names but they have closed deals for me when in a pinch.","Those of us not in an office miss out on the great culture that everyone talks about but we did get flown to Vegas as a team which was fun. Also the video conference system doesn't always work very well. I said it in the pros but the people who have posted here and are really bad. Working with people that think they know more then they do because they have worked for a rental vendor. Thanks but no thanks, I'll take zillow's track record every time.",I'd say keep doing what you're doing but clearly that is leading to some upset people who can't keep up. So keep paying what you're paying and I'll keep selling!
Zillow,Z, WA,Seattle,"April 21, 2019",,(5),3.0,5.0,2.0,,4.0,4.0,2.0,Former,,,,, Scientist ,NULL,full time,,,,,,,,"good work life balance, if that is the only thing you care","low tech level, not many strong people to learn from; political conflicts are becoming stronger and stronger",None
Zillow,Z, WA,Seattle,"February 11, 2019",,,5.0,5.0,5.0,,5.0,4.0,5.0,,Current,,,, Anonymous Employee ,Recommends,full time,,,,More than 3 years,,,,Zillow really invests in their employees,No cons at all at Zillow,None
Zillow,Z, WA,Seattle,"October 2, 2018",,(3),5.0,5.0,5.0,,5.0,5.0,5.0,,Current,,,, Anonymous Employee,"Recommends, Positive Outlook, Approves of CEO",full time,,,More than a year,,,,,"My experience at Zillow Group has been one of the best! It's great to be part of a company that's mission driven, innovative, and cares about the employees. I truly enjoy the transparency leadership offers and an environment that promotes collaborative teamwork!",None that I can think of at this time.,None
Zillow,Z, WA,Seattle,"November 2, 2018",,(1),5.0,5.0,5.0,,5.0,5.0,5.0,,Current,,,, Data Analyst,"Recommends, Approves of CEO",full time,,,More than a year,,,,,"This is the best ever workplace! Awesome people and awesome culture! I am feeling I am contributing every day, and doing the coolest thing to help people to find the place where love resides and memories create.","So far so good, not found any for now.",NA
Zillow,Z, WA,Seattle,"January 19, 2019",,,5.0,,,,,,,Former,,,,, Consumer Advocate,NULL,full time,,,More than a year,,,,,Good for entry level career starters wanting to gain experience in the tech world.,Little room to grow into management roles.,None
